iter	Passed	Remaining
7787	33960	402106
7788	33964	402097
7789	33969	402093
7790	33974	402093
7791	33978	402089
7792	33982	402084
7793	33986	402078
7794	33991	402080
7795	33996	402078
7796	34000	402075
7797	34005	402078
7798	34010	402078
7799	34014	402073
7800	34020	402079
7801	34025	402089
7802	34029	402082
7803	34033	402075
7804	34039	402085
7805	34044	402085
7806	34048	402078
7807	34053	402084
7808	34058	402091
7809	34063	402085
7810	34067	402085
7811	34072	402087
7812	34077	402089
7813	34082	402084
7814	34087	402096
7815	34092	402095
7816	34096	402087
7817	34101	402094
7818	34107	402102
7819	34111	402095
7820	34116	402098
7821	34121	402106
7822	34126	402102
7823	34130	402092
7824	34136	402107
7825	34140	402107
7826	34144	402098
7827	34149	402100
7828	34155	402109
7829	34159	402106
7830	34163	402100
7831	34168	402098
7832	34172	402090
7833	34176	402084
7834	34181	402082
7835	34185	402080
7836	34189	402071
7837	34194	402065
7838	34198	402064
7839	34202	402056
7840	34206	402050
7841	34212	402054
7842	34216	402055
7843	34221	402050
7844	34225	402041
7845	34229	402038
7846	34234	402043
7847	34239	402043
7848	34244	402046
7849	34249	402048
7850	34254	402048
7851	34258	402044
7852	34264	402055
7853	34269	402059
7854	34274	402059
7855	34279	402065
7856	34283	402065
7857	34288	402062
7858	34292	402059
7859	34298	402063
7860	34302	402061
7861	34306	402057
7862	34312	402061
7863	34316	402058
7864	34321	402057
7865	34326	402062
7866	34331	402062
7867	34335	402059
7868	34340	402057
7869	34345	402063
7870	34349	402060
7871	34354	402057
7872	34359	402062
7873	34364	402064
7874	34369	402063
7875	34374	402066
7876	34379	402078
7877	34385	402084
7878	34390	402091
7879	34396	402104
7880	34401	402105
7881	34406	402110
7882	34411	402112
7883	34415	402110
7884	34420	402114
7885	34426	402128
7886	34431	402128
7887	34435	402125
7888	34441	402132
7889	34446	402136
7890	34450	402134
7891	34455	402136
7892	34460	402135
7893	34464	402129
7894	34468	402122
7895	34474	402130
7896	34478	402129
7897	34483	402122
7898	34487	402117
7899	34491	402112
7900	34495	402104
7901	34500	402099
7902	34504	402097
7903	34508	402088
7904	34512	402078
7905	34516	402070
7906	34520	402064
7907	34524	402054
7908	34528	402045
7909	34532	402039
7910	34537	402040
7911	34541	402033
7912	34546	402028
7913	34549	402017
7914	34554	402018
7915	34558	402007
7916	34562	401998
7917	34566	401991
7918	34571	401990
7919	34575	401983
7920	34579	401975
7921	34583	401965
7922	34588	401971
7923	34593	401966
7924	34597	401959
7925	34601	401954
7926	34605	401951
7927	34609	401941
7928	34613	401934
7929	34619	401943
7930	34624	401941
7931	34628	401935
7932	34632	401927
7933	34637	401937
7934	34642	401932
7935	34646	401925
7936	34650	401923
7937	34655	401924
7938	34659	401916
7939	34663	401908
7940	34669	401918
7941	34673	401914
7942	34678	401910
7943	34683	401911
7944	34688	401914
7945	34692	401911
7946	34696	401903
7947	34701	401899
7948	34705	401897
7949	34709	401891
7950	34714	401887
7951	34719	401894
7952	34723	401888
7953	34728	401884
7954	34733	401889
7955	34738	401892
7956	34743	401892
7957	34748	401894
7958	34752	401895
7959	34756	401886
7960	34761	401882
7961	34766	401890
7962	34770	401883
7963	34775	401879
7964	34779	401879
7965	34784	401876
7966	34788	401873
7967	34793	401867
7968	34797	401867
7969	34802	401860
7970	34806	401855
7971	34810	401851
7972	34815	401847
7973	34818	401837
7974	34822	401827
7975	34827	401825
7976	34831	401815
7977	34835	401807
7978	34839	401799
7979	34843	401794
7980	34848	401789
7981	34852	401781
7982	34856	401774
7983	34861	401777
7984	34865	401769
7985	34869	401763
7986	34873	401760
7987	34878	401761
7988	34883	401762
7989	34888	401757
7990	34892	401749
7991	34896	401744
7992	34900	401733
7993	34904	401725
7994	34908	401717
7995	34912	401715
7996	34917	401709
7997	34921	401704
7998	34925	401699
7999	34930	401696
8000	34934	401688
8001	34938	401678
8002	34942	401674
8003	34946	401667
8004	34950	401661
8005	34954	401652
8006	34959	401650
8007	34963	401643
8008	34967	401635
8009	34971	401625
8010	34975	401623
8011	34980	401615
8012	34983	401605
8013	34987	401596
8014	34993	401601
8015	34997	401601
8016	35002	401596
8017	35006	401594
8018	35011	401590
8019	35015	401584
8020	35019	401578
8021	35024	401577
8022	35028	401571
8023	35032	401565
8024	35036	401558
8025	35041	401560
8026	35045	401552
8027	35049	401546
8028	35054	401542
8029	35058	401541
8030	35063	401536
8031	35067	401532
8032	35072	401529
8033	35076	401529
8034	35081	401523
8035	35085	401516
8036	35090	401522
8037	35095	401524
8038	35099	401520
8039	35104	401523
8040	35110	401529
8041	35114	401523
8042	35118	401518
8043	35124	401530
8044	35129	401532
8045	35133	401526
8046	35138	401529
8047	35143	401531
8048	35148	401528
8049	35152	401527
8050	35158	401533
8051	35162	401534
8052	35166	401526
8053	35172	401537
8054	35177	401540
8055	35181	401535
8056	35186	401535
8057	35192	401543
8058	35196	401536
8059	35200	401531
8060	35205	401537
8061	35210	401534
8062	35214	401525
8063	35219	401531
8064	35225	401541
8065	35229	401536
8066	35234	401534
8067	35239	401543
8068	35244	401543
8069	35248	401537
8070	35254	401550
8071	35259	401551
8072	35263	401547
8073	35269	401559
8074	35274	401559
8075	35279	401565
8076	35285	401577
8077	35290	401582
8078	35295	401581
8079	35300	401589
8080	35306	401597
8081	35311	401599
8082	35316	401610
8083	35322	401616
8084	35326	401610
8085	35331	401614
8086	35338	401635
8087	35342	401635
8088	35349	401652
8089	35355	401666
8090	35359	401666
8091	35365	401677
8092	35370	401682
8093	35374	401675
8094	35379	401674
8095	35384	401682
8096	35389	401678
8097	35393	401675
8098	35398	401676
8099	35403	401672
8100	35407	401665
8101	35412	401673
8102	35417	401675
8103	35422	401672
8104	35426	401670
8105	35431	401671
8106	35435	401666
8107	35440	401660
8108	35444	401660
8109	35449	401660
8110	35453	401652
8111	35457	401643
8112	35462	401640
8113	35466	401633
8114	35470	401625
8115	35474	401620
8116	35479	401617
8117	35483	401608
8118	35487	401600
8119	35491	401595
8120	35495	401591
8121	35499	401582
8122	35503	401573
8123	35508	401573
8124	35512	401565
8125	35516	401556
8126	35520	401549
8127	35525	401552
8128	35530	401555
8129	35535	401551
8130	35539	401542
8131	35543	401543
8132	35548	401538
8133	35553	401539
8134	35557	401539
8135	35562	401541
8136	35566	401532
8137	35571	401528
8138	35576	401533
8139	35580	401528
8140	35585	401525
8141	35589	401521
8142	35594	401520
8143	35598	401514
8144	35602	401509
8145	35607	401512
8146	35612	401509
8147	35616	401502
8148	35620	401498
8149	35626	401503
8150	35630	401496
8151	35634	401492
8152	35639	401498
8153	35644	401498
8154	35648	401490
8155	35653	401490
8156	35658	401496
8157	35662	401488
8158	35667	401485
8159	35672	401487
8160	35676	401483
8161	35681	401480
8162	35685	401472
8163	35690	401473
8164	35694	401467
8165	35698	401460
8166	35703	401465
8167	35708	401469
8168	35713	401465
8169	35717	401462
8170	35722	401465
8171	35727	401462
8172	35731	401459
8173	35736	401462
8174	35741	401469
8175	35746	401464
8176	35751	401465
8177	35756	401473
8178	35761	401469
8179	35765	401461
8180	35769	401462
8181	35774	401454
8182	35778	401447
8183	35782	401438
8184	35786	401439
8185	35790	401430
8186	35794	401422
8187	35799	401415
8188	35803	401415
8189	35807	401407
8190	35812	401400
8191	35816	401401
8192	35822	401408
8193	35826	401404
8194	35831	401406
8195	35836	401405
8196	35840	401400
8197	35844	401394
8198	35849	401393
8199	35853	401389
8200	35858	401384
8201	35862	401376
8202	35867	401379
8203	35871	401374
8204	35875	401368
8205	35880	401371
8206	35885	401369
8207	35889	401360
8208	35893	401350
8209	35898	401349
8210	35902	401341
8211	35906	401339
8212	35910	401332
8213	35915	401334
8214	35920	401333
8215	35924	401328
8216	35929	401330
8217	35934	401332
8218	35938	401323
8219	35942	401317
8220	35948	401323
8221	35952	401321
8222	35957	401318
8223	35962	401319
8224	35966	401318
8225	35971	401313
8226	35975	401309
8227	35980	401310
8228	35984	401305
8229	35989	401301
8230	35993	401295
8231	35998	401296
8232	36002	401294
8233	36006	401287
8234	36012	401295
8235	36017	401296
8236	36021	401289
8237	36025	401284
8238	36030	401284
8239	36034	401275
8240	36038	401269
8241	36043	401271
8242	36047	401268
8243	36052	401263
8244	36056	401261
8245	36061	401261
8246	36066	401258
8247	36070	401254
8248	36075	401257
8249	36080	401257
8250	36084	401252
8251	36088	401244
8252	36093	401248
8253	36098	401242
8254	36101	401232
8255	36106	401232
8256	36112	401243
8257	36116	401237
8258	36120	401231
8259	36125	401233
8260	36130	401228
8261	36134	401224
8262	36139	401226
8263	36143	401222
8264	36148	401216
8265	36152	401208
8266	36157	401214
8267	36161	401209
8268	36166	401206
8269	36170	401196
8270	36175	401197
8271	36179	401191
8272	36183	401187
8273	36188	401185
8274	36193	401189
8275	36197	401181
8276	36202	401180
8277	36207	401189
8278	36212	401184
8279	36216	401177
8280	36221	401179
8281	36226	401181
8282	36230	401175
8283	36234	401167
8284	36239	401167
8285	36243	401161
8286	36247	401154
8287	36251	401150
8288	36257	401155
8289	36261	401148
8290	36265	401138
8291	36270	401140
8292	36274	401135
8293	36278	401131
8294	36283	401127
8295	36288	401130
8296	36292	401129
8297	36297	401127
8298	36302	401133
8299	36307	401133
8300	36312	401130
8301	36317	401136
8302	36322	401137
8303	36326	401130
8304	36330	401124
8305	36335	401127
8306	36340	401129
8307	36345	401127
8308	36349	401126
8309	36355	401130
8310	36359	401130
8311	36364	401129
8312	36369	401135
8313	36374	401131
8314	36378	401128
8315	36383	401129
8316	36388	401129
8317	36392	401126
8318	36397	401120
8319	36402	401128
8320	36407	401127
8321	36412	401130
8322	36417	401138
8323	36422	401135
8324	36426	401132
8325	36432	401140
8326	36437	401147
8327	36442	401149
8328	36447	401155
8329	36452	401156
8330	36457	401156
8331	36461	401150
8332	36467	401154
8333	36471	401152
8334	36476	401150
8335	36481	401156
8336	36486	401154
8337	36490	401155
8338	36496	401159
8339	36501	401161
8340	36505	401158
8341	36510	401155
8342	36515	401157
8343	36519	401152
8344	36523	401144
8345	36528	401146
8346	36533	401146
8347	36537	401147
8348	36543	401153
8349	36548	401162
8350	36554	401173
8351	36559	401178
8352	36564	401180
8353	36569	401181
8354	36575	401187
8355	36580	401196
8356	36585	401197
8357	36590	401198
8358	36595	401202
8359	36600	401200
8360	36604	401194
8361	36608	401191
8362	36614	401196
8363	36618	401195
8364	36623	401191
8365	36627	401185
8366	36631	401178
8367	36636	401174
8368	36640	401173
8369	36645	401175
8370	36649	401169
8371	36654	401164
8372	36658	401159
8373	36662	401155
8374	36667	401148
8375	36671	401141
8376	36676	401143
8377	36680	401143
8378	36684	401135
8379	36689	401129
8380	36694	401132
8381	36698	401129
8382	36702	401122
8383	36708	401128
8384	36712	401125
8385	36717	401121
8386	36721	401115
8387	36726	401114
8388	36730	401109
8389	36734	401099
8390	36738	401094
8391	36744	401102
8392	36748	401100
8393	36753	401097
8394	36758	401101
8395	36762	401092
8396	36766	401083
8397	36770	401077
8398	36775	401076
8399	36779	401069
8400	36783	401061
8401	36787	401054
8402	36791	401048
8403	36795	401040
8404	36799	401031
8405	36804	401027
8406	36808	401021
8407	36812	401012
8408	36816	401004
8409	36820	401001
8410	36825	400995
8411	36829	400992
8412	36833	400981
8413	36838	400980
8414	36842	400974
8415	36846	400964
8416	36850	400958
8417	36855	400962
8418	36860	400960
8419	36864	400952
8420	36868	400948
8421	36872	400944
8422	36877	400938
8423	36881	400931
8424	36885	400926
8425	36889	400918
8426	36893	400909
8427	36897	400903
8428	36902	400902
8429	36906	400894
8430	36910	400887
8431	36914	400879
8432	36919	400877
8433	36923	400869
8434	36927	400858
8435	36931	400851
8436	36935	400845
8437	36939	400837
8438	36943	400828
8439	36947	400821
8440	36953	400831
8441	36959	400840
8442	36964	400847
8443	36969	400850
